# BEAST v1.8.4
# Generated Wed Jun 21 15:28:58 BST 2017 [seed=1498055321828]
state	posterior	prior	likelihood	treeModel.rootHeight	kappa	frequencies1	frequencies2	frequencies3	frequencies4	clock.rate	meanRate	treeLikelihood	branchRates	transmission_rate	trans_LL	period_LL	Case27_infection_date	Case28_infection_date	Case29_infection_date	Case30_infection_date	Case37_infection_date	Case38_infection_date	Case40_infection_date	Case47_infection_date	Case52_infection_date	Case54_infection_date	Case55_infection_date	Case68_infection_date	Case81_infection_date	Case27_infectious_date	Case28_infectious_date	Case29_infectious_date	Case30_infectious_date	Case37_infectious_date	Case38_infectious_date	Case40_infectious_date	Case47_infectious_date	Case52_infectious_date	Case54_infectious_date	Case55_infectious_date	Case68_infectious_date	Case81_infectious_date	Case27_latent_period	Case28_latent_period	Case29_latent_period	Case30_latent_period	Case37_latent_period	Case38_latent_period	Case40_latent_period	Case47_latent_period	Case52_latent_period	Case54_latent_period	Case55_latent_period	Case68_latent_period	Case81_latent_period	Case27_infectious_period	Case28_infectious_period	Case29_infectious_period	Case30_infectious_period	Case37_infectious_period	Case38_infectious_period	Case40_infectious_period	Case47_infectious_period	Case52_infectious_period	Case54_infectious_period	Case55_infectious_period	Case68_infectious_period	Case81_infectious_period	Case27_infected_period	Case28_infected_period	Case29_infected_period	Case30_infected_period	Case37_infected_period	Case38_infected_period	Case40_infected_period	Case47_infected_period	Case52_infected_period	Case54_infected_period	Case55_infected_period	Case68_infected_period	Case81_infected_period	infectious_period.mean	infectious_period.median	infectious_period.var	infectious_period.stdev	latent_period.mean	latent_period.median	latent_period.var	latent_period.stdev	infected_period.mean	infected_period.median	infected_period.var	infected_period.stdev	Case27_ibp	Case28_ibp	Case29_ibp	Case30_ibp	Case37_ibp	Case38_ibp	Case40_ibp	Case47_ibp	Case52_ibp	Case54_ibp	Case55_ibp	Case68_ibp	Case81_ibp	coal_LL_0	coal_LL_1	coal_LL_2	coal_LL_3	coal_LL_4	coal_LL_5	coal_LL_6	coal_LL_7	coal_LL_8	coal_LL_9	coal_LL_10	coal_LL_11	coal_LL_12	total_coal_LL	inf1dist_LL	FirstInfectionTime	IndexCaseIndex	lat1.latPeriod	logistic.ratio	logistic.t50	logistic.growthRate
14600	-2117.9803764164535	-264.03606961796834	-1853.944306798485	2579.1520519878613	1.3606436507961364	0.12134333337700526	0.38853661655876165	0.3639473008982306	0.12617274916600263	1.0E-7	1.0000000000000002E-7	-1853.944306798485	0.0	0.0010319245583509443	-95.5044362744864	-110.37249176942711	-203.83056027125986	-177.97296693768237	-78.32234945914959	-145.72935886325226	45.82819418245563	-63.38585772144992	73.18030881668992	200.03045161251237	231.9775677059705	-89.52369627936312	47.25710283644375	14.367868182602237	217.22135448082025	-183.06807037994488	-157.2104770463674	-57.559859567834636	-124.9668689719373	66.59068407377059	-42.62336783013497	93.94279870800487	220.79294150382734	252.74005759728547	-68.76120638804817	68.0195927277587	35.13035807391719	237.98384437213522	20.76248989131497	20.76248989131497	20.762489891314956	20.762489891314956	20.762489891314956	20.762489891314956	20.762489891314956	20.76248989131497	20.76248989131497	20.762489891314956	20.762489891314956	20.762489891314956	20.76248989131497	188.56807037994488	157.7104770463674	157.05985956783462	392.4668689719373	669.9093159262294	904.123367830135	869.5572012919952	1023.7070584961726	1527.7599424027146	1882.261206388048	1770.4804072722413	2094.3696419260827	2163.516155627865	209.33056027125986	178.47296693768237	177.82234945914956	413.22935886325223	690.6718058175444	924.88585772145	890.3196911833102	1044.4695483874875	1548.5224322940296	1903.023696279363	1791.2428971635563	2115.1321318173977	2184.27864551918	1061.6530440867361	904.123367830135	561316.9563233977	749.2108890849075	20.762489891314964	20.762489891314956	5.178163890681514E-29	7.195946004995808E-15	1082.415533978051	924.88585772145	561316.9563233977	749.2108890849075	0.8559502761132861	0.558704257223924	0.5781057496270324	0.019678430374425626	0.8932563519708687	0.01904431587504718	0.8015268334306032	0.9082201429441342	0.9650112153374762	0.2425420408806751	0.08172354685483696	0.26005042284025714	0.9460992071862095	-3.9710490145283472	-5.60924314417035	-5.019483313689946	-1.628469218853752	0.0	-1.2524929322367484	-5.225638103847288	0.0	0.0	-9.787242946737607	-0.999520751312815	-9.456105047986782	0.0	-42.949244473363635	0.0	-203.83056027125986	0	20.76248989131496	36.90957481322866	-2.710720288626936	1.32105255671262
14700	-2117.918658016217	-263.17906773698127	-1854.7395902792355	2579.1520519878613	0.9909033478640797	0.12134333337700526	0.38853661655876165	0.3639473008982306	0.12617274916600263	1.0E-7	1.0000000000000002E-7	-1854.7395902792355	0.0	0.0010319245583509443	-94.68124155742419	-111.09830105339265	-203.83056027125986	-177.97296693768237	-32.01382217703063	-145.72935886325226	-56.44815619014477	-47.151261349731655	70.47833602659146	200.03045161251237	218.84010388125748	76.07147173131507	47.25710283644375	18.671644305651313	-106.51392031955578	-184.42282486454783	-158.56523153097035	-12.606086770318608	-126.32162345654024	-37.04042078343275	-27.74352594301963	89.88607143330348	219.4381870192244	238.2478392879695	95.47920713802709	66.66483824315577	38.079379712363334	-87.10618491284376	19.40773540671202	19.40773540671202	19.407735406712025	19.40773540671202	19.40773540671202	19.407735406712025	19.40773540671202	19.40773540671202	19.40773540671202	19.40773540671202	19.40773540671202	19.40773540671202	19.40773540671202	189.92282486454783	159.06523153097035	112.10608677031861	393.82162345654024	773.5404207834328	889.2435259430197	873.6139285666965	1025.0618129807756	1542.2521607120304	1718.020792861973	1771.8351617568442	2091.4206202876367	2488.6061849128437	209.33056027125986	178.47296693768237	131.51382217703065	413.2293588632523	792.9481561901448	908.6512613497317	893.0216639734085	1044.4695483874875	1561.6598961187424	1737.4285282686849	1791.242897163556	2110.828355694349	2508.013920319556	1079.1161827252022	889.2435259430197	610871.0768314434	781.5824184508268	19.40773540671202	19.40773540671202	1.7799938374217702E-30	1.3341640968867999E-15	1098.5239181319143	908.6512613497316	610871.0768314435	781.5824184508269	0.8559502761132861	0.558704257223924	0.9834142700315387	0.019678430374425626	0.870168891693537	0.01904431587504718	0.8015268334306032	0.9082201429441342	0.9650112153374762	0.9502657218650724	0.08172354685483696	0.26005042284025714	0.4741599618457306	-4.303119869263043	-5.607432280251189	0.0	-1.1239083222248354	-4.283680725081169	-1.165627005205934	-5.280327825699587	0.0	0.0	0.0	-0.7283792013139418	-9.774956980197743	-10.117823025629647	-42.38525523486709	0.0	-203.83056027125986	0	19.407735406712025	68.3017143702847	-3.006551215890547	1.4000046590375343
14800	-2118.09599441263	-263.3071753158303	-1854.7888190967994	2579.1520519878613	0.9909033478640797	0.12134333337700526	0.38853661655876165	0.3639473008982306	0.12617274916600263	1.0E-7	1.0000000000000002E-7	-1854.7888190967994	0.0	0.0015179276817934265	-94.25723764650704	-111.11053200184907	-203.83056027125986	-177.97296693768237	-32.01382217703063	-144.00305047843193	-79.41155350875351	-47.151261349731655	70.47833602659146	200.03045161251237	218.84010388125748	76.07147173131507	47.447655194260896	20.396962674958573	-73.2153457859763	-183.05452255719482	-157.19692922361733	-11.237784462965589	-123.22701276436689	-58.63551579468847	-26.37522363566661	91.2543737406565	220.8064893265774	239.61614159532252	96.84750944538011	68.22369290832594	41.17300038902361	-52.439308071911256	20.77603771406504	20.77603771406504	20.776037714065044	20.77603771406504	20.77603771406504	20.776037714065044	20.77603771406504	20.77603771406504	20.77603771406504	20.77603771406504	20.776037714065048	20.77603771406504	20.77603771406504	188.55452255719482	157.69692922361733	110.73778446296559	390.7270127643669	795.1355157946884	887.8752236356667	872.2456262593435	1023.6935106734226	1540.8838584046775	1716.6524905546198	1770.276307091674	2088.3269996109766	2453.9393080719115	209.33056027125986	178.47296693768237	131.51382217703065	411.503050478432	815.9115535087535	908.6512613497317	893.0216639734085	1044.4695483874875	1561.6598961187426	1737.4285282686849	1791.052344805739	2109.1030373250414	2474.7153457859763	1076.6726991619325	887.8752236356667	601898.9028940297	775.821437506099	20.77603771406504	20.77603771406504	5.016346269097716E-30	2.2397201318686486E-15	1097.4487368759976	908.6512613497316	601898.9028940297	775.821437506099	0.8559502761132861	0.558704257223924	0.9834142700315387	0.12577321648272244	0.7110425717400326	0.01904431587504718	0.8015268334306032	0.9082201429441342	0.9650112153374762	0.9502657218650724	0.08172354685483696	0.26005042284025714	0.022000705541472043	-4.061083113927097	-5.478735285619095	0.0	-4.607891319837336	-4.376728573186412	-1.3913300033065212	-5.195959629157542	0.0	0.0	0.0	-0.5494691440106152	-9.437136140785128	-7.473229257527748	-42.571562467357495	0.0	-203.83056027125986	0	20.776037714065044	50.89047643300111	-2.521855109115579	1.550378575424117
14900	-2118.434987180142	-263.4867334366354	-1854.9482537435065	2579.1520519878613	0.9909033478640797	0.12134333337700526	0.38853661655876165	0.3639473008982306	0.12617274916600263	1.0E-7	1.0000000000000001E-7	-1854.9482537435065	0.0	0.0015179276817934265	-93.78718427074134	-111.5908542413679	-203.83056027125986	-152.47007928887245	-32.01382217703063	-116.57578342223998	-88.79749383906713	-47.438129177188145	76.67817248422423	200.03045161251237	218.84010388125748	76.07147173131507	55.16821828199039	25.989482645908836	-87.4398061989348	-183.05452255719482	-131.69404157480741	-11.237784462965589	-95.79974570817494	-68.02145612500209	-26.6620914631231	97.45421019828927	220.8064893265774	239.61614159532252	96.84750944538011	75.94425599605543	46.76552035997388	-66.66376848486976	20.77603771406504	20.77603771406504	20.776037714065044	20.77603771406504	20.77603771406504	20.776037714065044	20.77603771406504	20.77603771406504	20.77603771406504	20.77603771406504	20.77603771406504	20.77603771406504	20.77603771406504	188.55452255719482	132.19404157480741	110.73778446296559	363.29974570817495	804.521456125002	888.1620914631231	866.0457898017107	1023.6935106734226	1540.8838584046775	1716.6524905546198	1762.5557440039445	2082.734479640026	2468.1637684848697	209.33056027125986	152.97007928887245	131.51382217703065	384.07578342223997	825.2974938390671	908.9381291771882	886.8218275157758	1044.4695483874875	1561.6598961187426	1737.4285282686849	1783.3317817180096	2103.510517354091	2488.9398061989345	1072.93840641958	888.1620914631231	610268.85007675	781.1970622555809	20.77603771406504	20.77603771406504	1.7799938374217702E-30	1.3341640968867999E-15	1093.714444133645	908.9381291771881	610268.85007675	781.1970622555809	0.8559502761132861	0.558704257223924	0.9834142700315387	0.12577321648272244	0.8201070839440295	0.01904431587504718	0.8015268334306032	0.9082201429441342	0.9650112153374762	0.9502657218650724	0.08172354685483696	0.26005042284025714	0.022000705541472043	-4.276701891392477	-8.469440502501826	0.0	-1.1312562191752278	-4.3493196236058225	-2.16554903508532	-5.092547183433524	0.0	0.0	0.0	-0.7275610505471661	-9.179806097558227	-6.772703589966227	-42.16488519326582	0.0	-203.83056027125986	0	20.776037714065044	33.00306133566033	-2.2354743672946062	1.550378575424117
15000	-2127.963252844679	-273.8357794348686	-1854.1274734098104	2579.1520519878613	0.9909033478640797	0.12134333337700526	0.38853661655876165	0.3639473008982306	0.12617274916600263	1.0E-7	1.0000000000000001E-7	-1854.1274734098104	0.0	5.931623162563958E-4	-97.39582924232072	-111.63237747667549	-203.83056027125986	-133.51512708753452	-36.71184469640081	-177.44004178316123	-71.84734781093798	-47.52816192541089	88.86122877220258	202.30548184905928	264.51102460198	76.07147173131507	53.687311756904045	-16.35964366647223	-92.06333611818886	-183.05452255719482	-112.73908937346948	-15.935806982335766	-156.6640040690962	-51.071310096872935	-26.752124211345848	109.63726648626762	223.08151956312432	285.2870623160451	96.84750944538011	74.46334947096909	4.416394047592814	-71.28729840412382	20.77603771406504	20.77603771406504	20.776037714065044	20.77603771406504	20.77603771406504	20.776037714065044	20.77603771406504	20.77603771406504	20.77603771406507	20.77603771406504	20.776037714065048	20.776037714065044	20.77603771406504	188.55452255719482	113.23908937346948	115.43580698233576	424.1640040690962	787.5713100968729	888.2521242113459	853.8627335137323	1021.4184804368757	1495.2129376839548	1716.6524905546198	1764.0366505290308	2125.083605952407	2472.7872984041237	209.33056027125986	134.01512708753452	136.21184469640082	444.9400417831613	808.347347810938	909.0281619254109	874.6387712277974	1042.1945181509407	1515.9889753980199	1737.4285282686849	1784.8126882430959	2145.859643666472	2493.5633361181885	1074.328542643466	888.2521242113459	611994.2204939201	782.3005947165834	20.776037714065044	20.77603771406504	6.100524333709158E-29	7.810585338954537E-15	1095.1045803575312	909.0281619254109	611994.2204939203	782.3005947165835	0.8559502761132861	0.49516332600273694	0.8233348461413557	0.9367132770153097	0.17218201659629095	0.01904431587504718	0.8015268334306032	0.9082201429441342	0.9650112153374762	0.9502657218650724	0.08172354685483696	0.26005042284025714	0.022000705541472043	-3.9453795678525694	-4.465600224137077	0.0	-8.944100098235921	-4.0990794029155495	-1.6081360235522055	-5.3030821661071315	0.0	0.0	0.0	-4.09397470586859	-10.054625502409834	-6.617478298560485	-49.13145598963936	0.0	-203.83056027125986	0	20.776037714065044	41.63957827098306	-2.3068676852527634	1.6059622533661166
15100	-2121.50310837586	-267.3843411070911	-1854.118767268769	2594.149068229693	0.9909033478640797	0.12134333337700526	0.38853661655876165	0.3639473008982306	0.12617274916600263	1.0E-7	9.999999999999997E-8	-1854.118767268769	0.0	7.895286176948609E-4	-95.96152676042031	-111.71622804218786	-206.14195266969455	-127.99191107273933	-36.71184469640081	-172.19112741058936	-66.2996820464327	-47.36050060305577	67.57078767649183	202.30548184905928	322.4614792640413	76.07147173131507	14.352048810088665	-11.771606006600777	-83.45327860564069	-185.3659149556295	-107.21587335867429	-15.935806982335766	-151.41508969652432	-45.52364433236765	-26.584462888990725	88.34682539055687	223.08151956312432	343.2375169781064	96.84750944538011	35.12808652415371	9.004431707464267	-62.67724089157565	20.77603771406504	20.77603771406504	20.776037714065044	20.77603771406504	20.77603771406504	20.776037714065044	20.77603771406504	20.77603771406504	20.77603771406507	20.77603771406504	20.776037714065044	20.776037714065044	20.77603771406504	190.8659149556295	107.71587335867429	115.43580698233576	418.9150896965243	782.0236443323677	888.0844628889907	875.1531746094431	1021.4184804368757	1437.2624830218936	1716.6524905546198	1803.3719134758462	2120.4955682925356	2464.177240891576	211.64195266969455	128.49191107273933	136.21184469640082	439.6911274105894	802.7996820464327	908.8605006030558	895.9292123235082	1042.1945181509407	1458.0385207359586	1737.4285282686849	1824.1479511899113	2141.2716060066005	2484.9532786056407	1072.4286264228701	888.0844628889907	610699.2426578627	781.4724836216965	20.776037714065044	20.77603771406504	5.9872519986005E-29	7.737733517381236E-15	1093.2046641369352	908.8605006030558	610699.2426578627	781.4724836216965	0.43309614800005225	0.5661551200945913	0.8233348461413557	0.025621632489188917	0.08995049810579081	0.01904431587504718	0.8015268334306032	0.9082201429441342	0.9650112153374762	0.9502657218650724	0.1381032254511385	0.15130752709985285	0.022000705541472043	-3.9138598695602127	-4.3545710639572235	0.0	-6.345379318853318	-1.3208908600741154	-1.690102109903009	-5.602236508317105	0.0	0.0	0.0	-3.9143226086248006	-9.174092409751594	-6.921176903782879	-43.23663165282426	0.0	-206.14195266969455	0	20.776037714065044	21.01144598724915	-2.416814831968905	1.239774090088079
15200	-2127.1759639411725	-273.4958263583664	-1853.6801375828063	2593.256160082224	0.9909033478640797	0.12134333337700526	0.3888931374654968	0.3635907799914954	0.12617274916600263	1.0E-7	1.0000000000000004E-7	-1853.6801375828063	0.0	7.895286176948609E-4	-97.93782511046355	-110.64218896536602	-218.55024269858905	-192.18663199977837	-69.16281249591395	-127.17895248551494	79.07435136800697	-46.800964649497196	176.84250925085396	375.404555311144	322.4614792640413	76.07147173131507	131.85397194751064	-8.809428082993243	-90.08931648949519	-197.774204984524	-171.41059428571333	-48.386774781848914	-106.4029147714499	99.85038908207201	-26.024926935432152	197.618546964919	396.1805930252091	343.2375169781064	96.84750944538011	152.63000966157568	11.966609631071801	-69.31327877543015	20.77603771406504	20.77603771406504	20.77603771406504	20.77603771406504	20.77603771406504	20.776037714065044	20.77603771406504	20.77603771406507	20.77603771406507	20.77603771406504	20.77603771406504	20.776037714065044	20.77603771406504	203.274204984524	171.91059428571333	147.8867747818489	373.9029147714499	636.6496109179279	887.5249269354322	765.881453035081	848.3194069747909	1437.2624830218936	1716.6524905546198	1685.8699903384243	2117.5333903689284	2470.8132787754303	224.05024269858905	192.68663199977837	168.66281249591395	394.67895248551497	657.425648631993	908.3009646494972	786.6574907491461	869.095444688856	1458.0385207359586	1737.4285282686849	1706.6460280524893	2138.3094280829932	2491.589316489495	1035.652424595851	848.3194069747909	602662.2052719827	776.3132133823195	20.776037714065044	20.77603771406504	1.1052143554173356E-28	1.0512917556117977E-14	1056.428462309916	869.095444688856	602662.2052719827	776.3132133823195	0.8764694205454959	0.9836905766578375	0.6405027360039856	0.30765369652221874	0.8192810125785852	0.002028628321957382	0.8015268334306032	0.8379218114467423	0.9650112153374762	0.9502657218650724	0.1381032254511385	0.07920295988008264	0.022000705541472043	-4.037282717491692	-9.509620781551419	-4.918479855442271	-4.210617784278142	0.0	-0.512004459175472	-5.17007196979705	0.0	0.0	0.0	-4.3214411670473964	-10.876434517309875	-6.070287807079353	-49.62624105917267	0.0	-218.55024269858905	0	20.776037714065044	46.54551495309996	-2.541184268529172	1.5027293384007288
15300	-2127.058773785198	-271.69015862409776	-1855.3686151611	2587.003547206433	0.9909033478640797	0.12134333337700526	0.3888931374654968	0.3635907799914954	0.12617274916600263	1.0E-7	1.0E-7	-1855.3686151611	0.0	7.895286176948609E-4	-97.69230284851031	-111.15683568899625	-212.29762982279772	-150.28414821199706	-40.79201983927804	-178.83225800869056	-74.19099890734189	-30.010493849953036	247.92310489143156	272.617904704252	322.4614792640413	76.07147173131507	186.64891866950057	145.78409696278385	-52.90425959055722	-191.52159210873268	-129.50811049793202	-20.015982125212997	-158.05622029462552	-53.41496119327685	-9.234456135887992	268.6991426054966	293.39394241831707	343.2375169781064	96.84750944538011	207.42495638356561	166.5601346768489	-32.12822187649218	20.77603771406504	20.77603771406504	20.776037714065044	20.77603771406504	20.77603771406504	20.776037714065044	20.77603771406504	20.77603771406507	20.77603771406507	20.77603771406504	20.77603771406504	20.77603771406504	20.77603771406504	197.02159210873268	130.00811049793202	119.515982125213	425.5562202946255	789.9149611932769	870.734456135888	694.8008573945034	951.106057581683	1437.2624830218936	1716.6524905546198	1631.0750436164344	1962.939865323151	2433.6282218764923	217.79762982279772	150.78414821199706	140.29201983927805	446.3322580086906	810.690998907342	891.510493849953	715.5768951085685	971.8820952957481	1458.0385207359586	1737.4285282686849	1651.8510813304995	1983.715903037216	2454.404259590557	1027.708949363419	870.734456135888	561573.93667467	749.382370138683	20.776037714065044	20.77603771406504	1.1052143554173356E-28	1.0512917556117977E-14	1048.484987077484	891.510493849953	561573.93667467	749.382370138683	0.8764694205454959	0.750519456789227	0.8510393724123436	0.7027559888843254	0.1780900530212659	0.002028628321957382	0.6132471066143224	0.93369093744342	0.9650112153374762	0.9502657218650724	0.6489347408639858	0.07920295988008264	0.022000705541472043	-4.016989850504018	-4.5866137428598535	0.0	-8.921463548886706	-4.015589409484093	-1.9340706926223277	-4.570648012418232	0.0	0.0	0.0	-4.422958667297721	-9.145362037358097	-5.7264857890408365	-47.340181750471885	0.0	-212.29762982279772	0	20.776037714065044	30.345273036334895	-2.541184268529172	1.3297467327228167
15400	-2127.0841770886336	-274.4039853485526	-1852.6801917400812	2580.992727065763	2.977591407740735	0.12134333337700526	0.3888931374654968	0.3635907799914954	0.12617274916600263	1.0E-7	9.999999999999998E-8	-1852.6801917400812	0.0	0.0013211634617008904	-97.29276437192074	-112.6601740032686	-199.24522999863302	-116.9562829022452	-7.521600774011638	-168.86166057064355	-78.04387703914965	-14.913755348597832	241.94805667908315	308.09495000884016	322.4614792640413	76.07147173131507	140.83466891342175	91.18829079682617	-62.952037645772805	-179.81963926972813	-97.53069217334031	11.903989954893252	-149.43606984173866	-58.618286310244756	4.511835380307058	261.373647407988	327.520540737745	341.8870699929462	95.49706246021996	160.26025964232664	110.61388152573106	-43.52644691686791	19.425590728904893	19.425590728904893	19.42559072890489	19.425590728904893	19.425590728904893	19.42559072890489	19.425590728904865	19.425590728904865	19.425590728904865	19.425590728904893	19.425590728904893	19.425590728904893	19.425590728904893	185.31963926972813	98.03069217334031	87.59601004510675	416.9360698417387	795.1182863102448	856.988164619693	702.1263525920119	916.979459262255	1438.6129300070538	1718.00293753978	1678.2397403576733	2018.8861184742689	2445.026446916868	204.74522999863302	117.4562829022452	107.02160077401165	436.3616605706436	814.5438770391497	876.4137553485979	721.5519433209167	936.4050499911598	1458.0385207359586	1737.4285282686849	1697.6653310865781	2038.3117092031737	2464.4520376457726	1027.5279113392126	856.988164619693	591003.7613070969	768.7676900775012	19.425590728904886	19.425590728904893	1.493576647218449E-28	1.2221197352217372E-14	1046.9535020681174	876.4137553485979	591003.7613070969	768.7676900775012	0.6417500977623247	0.0544809223016306	0.8510393724123436	0.7442586824000117	0.5785656471141641	0.002028628321957382	0.5136334371151894	0.8958593111132613	0.9650112153374762	0.9502657218650724	0.6489347408639858	0.07920295988008264	0.022000705541472043	-3.9746674894052063	-2.2381799131680395	0.0	-9.172143991833622	-4.536582094619519	-1.3086423267991165	-4.638239970696404	0.0	0.0	0.0	-4.819976938233367	-9.76313567448878	-7.258035940373148	-47.7096043396172	0.0	-199.24522999863302	0	19.42559072890489	41.01051827907461	-2.1067619964213637	1.7510959390715282
15500	-2127.83556054808	-276.0195222552986	-1851.8160382927817	2572.0536875006433	3.427014234788815	0.12134333337700526	0.3888931374654968	0.3635907799914954	0.12617274916600263	1.0E-7	1.0000000000000002E-7	-1851.8160382927817	0.0	0.001955606887990754	-99.52320441648827	-111.78725664963325	-188.30422369064536	-116.9562829022452	-82.59566565901119	-162.20870276198585	24.661288702625583	-57.40294137567621	268.56286561413106	279.4869622834658	322.4614792640413	76.07147173131507	74.48021171583115	-28.514710253642246	-101.41252575836361	-168.87863296174046	-97.53069217334031	-63.170074930106296	-142.78311203308095	44.08687943153048	-37.97735064677131	287.9884563430359	298.91255301237067	341.8870699929462	95.49706246021996	93.90580244473604	-9.089119524737356	-81.98693502945872	19.425590728904893	19.425590728904893	19.425590728904893	19.425590728904893	19.425590728904893	19.425590728904893	19.425590728904865	19.425590728904865	19.425590728904865	19.425590728904893	19.425590728904893	19.42559072890489	19.425590728904893	174.37863296174046	98.03069217334031	162.6700749301063	410.28311203308095	692.4131205684695	899.4773506467714	675.511543656964	945.5874469876294	1438.6129300070538	1718.00293753978	1744.594197555264	2138.5891195247373	2483.486935029459	193.80422369064536	117.4562829022452	182.0956656590112	429.7087027619858	711.8387112973744	918.9029413756763	694.9371343858688	965.0130377165342	1458.0385207359586	1737.4285282686849	1764.0197882841687	2158.014710253642	2502.9125257583637	1044.741391816492	899.4773506467714	624206.6726982091	790.0675114812715	19.425590728904886	19.425590728904893	1.5243219953193707E-28	1.2346343569330034E-14	1064.1669825453969	918.9029413756762	624206.672698209	790.0675114812714	0.5750178730000675	0.0544809223016306	0.6293297287871484	0.7442586824000117	0.9333114640318736	0.002028628321957382	0.11267114562689384	0.9275001686130743	0.9650112153374762	0.9502657218650724	0.6489347408639858	0.07920295988008264	0.9550493281760063	-8.664122267338612	-2.1628860909854666	-4.888173126708082	-4.2585356953599245	0.0	-0.20059623147750472	-2.3302281633066144	0.0	0.0	0.0	-5.391518988466814	-10.275254146615154	-9.55370222494848	-47.725016935206654	0.0	-188.30422369064536	0	19.42559072890489	48.12913334334656	-2.080906329248696	1.851544828313619
15600	-2131.318844856437	-278.8636184187234	-1852.4552264377137	2580.0075749943753	1.9128474864084661	0.12134333337700526	0.3888931374654968	0.3635907799914954	0.12617274916600263	1.0E-7	1.0000000000000001E-7	-1852.4552264377137	0.0	0.001955606887990754	-102.06337381096387	-111.22609376849778	-202.85492088449428	-132.58656434289315	-62.721612831816145	-165.75325168386183	24.661288702625583	-53.62888645209387	269.5390362662298	-25.815441748973086	322.4614792640413	350.2023615498503	140.61730213156972	323.9489690063527	-81.0203272742349	-180.46137678774062	-110.19302024613948	-40.32806873506247	-143.35970758710818	47.054832799379255	-31.2353423553402	291.93258036298346	-3.421897652219414	344.855023360795	372.59590564660397	163.01084622832337	346.34251310310634	-58.62678317748123	22.393544096753658	22.393544096753672	22.393544096753672	22.393544096753658	22.393544096753672	22.393544096753672	22.393544096753658	22.393544096753672	22.393544096753658	22.393544096753658	22.393544096753658	22.393544096753658	22.393544096753672	185.96137678774062	110.69302024613948	139.82806873506246	410.8597075871082	689.4451672006207	892.7353423553402	671.5674196370165	1247.9218976522195	1435.644976639205	1440.904094353396	1675.4891537716767	1783.1574868968937	2460.1267831774812	208.35492088449428	133.08656434289315	162.22161283181612	433.25325168386183	711.8387112973744	915.1288864520939	693.9609637337702	1270.3154417489732	1458.0385207359586	1463.2976384501496	1697.8826978684303	1805.5510309936474	2482.520327274235	1011.1026534646077	892.7353423553402	533496.916436657	730.4087324482484	22.393544096753665	22.393544096753658	5.437072085215589E-29	7.373650442769571E-15	1033.4961975613614	915.1288864520939	533496.916436657	730.4087324482484	0.7949115296706389	0.15165860669787068	0.3634119897238418	0.039651753680266966	0.9333114640318736	0.002028628321957382	0.010940027153251708	0.2074975528698848	0.9650112153374762	0.9502657218650724	0.43403360320792184	0.9377346130647972	0.15595360480469633	-8.878590629953123	-4.443429020169731	-4.631161733823191	-1.4594167215800269	0.0	-0.46301549802191744	-0.9820160719586966	-11.10216134706225	0.0	0.0	-4.9710074472071	0.0	-9.854052274360313	-46.78485074413635	0.0	-202.85492088449428	0	22.393544096753672	29.2366619322528	-1.8042345780787579	1.851544828313619
15700	-2136.345604149898	-283.29585404163896	-1853.0497501082589	2584.662537546708	1.820905527611337	0.12134333337700526	0.3888931374654968	0.3635907799914954	0.12617274916600263	1.0E-7	1.0000000000000005E-7	-1853.0497501082589	0.0	0.001955606887990754	-103.71611470126946	-109.95583201532813	-207.50988343682684	-183.1595969102331	-113.01847129978205	-144.1324631211853	57.7394707570802	-53.68498465629014	279.6443679631084	-7.796381778963088	332.5468058036659	350.2023615498503	154.7868515606046	323.9489690063527	-120.02006914503718	-185.11633934007318	-160.7660528134794	-90.62492720302838	-121.73891902443164	80.13301485383387	-31.29144055953647	302.03791205986204	14.597162317790584	354.94034990041956	372.59590564660397	177.18039565735825	346.34251310310634	-97.62652504828351	22.393544096753658	22.393544096753686	22.393544096753672	22.393544096753672	22.393544096753672	22.393544096753672	22.393544096753658	22.393544096753672	22.393544096753658	22.393544096753658	22.393544096753658	22.393544096753658	22.393544096753672	190.61633934007318	161.2660528134794	190.1249272030284	389.23891902443165	656.3669851461661	892.7914405595365	661.462087940138	1229.9028376822093	1425.5596500995805	1440.904094353396	1661.3196043426417	1783.1574868968937	2499.1265250482834	213.00988343682684	183.6595969102331	212.51847129978205	411.6324631211853	678.7605292429198	915.1849846562901	683.8556320368916	1252.296381778963	1447.9531941963342	1463.2976384501496	1683.7131484393954	1805.5510309936474	2521.5200691450373	1013.9874577269121	892.7914405595365	529629.7865580394	727.756680874892	22.393544096753665	22.393544096753672	8.543970419624497E-29	9.243360005768734E-15	1036.3810018236659	915.1849846562901	529629.7865580395	727.756680874892	0.7949115296706389	0.9750830058947244	0.8829453476013323	0.9550605700147317	0.9333114640318736	0.002028628321957382	0.010940027153251708	0.6436045302700557	0.9650112153374762	0.9502657218650724	0.5205609517381904	0.9377346130647972	0.26267584905790986	-8.357506090689839	-8.481506571176865	-5.233004157328409	0.0	0.0	-0.8261631632879585	-1.5212492763102148	-11.04157677050145	0.0	0.0	-4.951977238089043	0.0	-10.605913315914691	-51.01889658329847	0.0	-207.50988343682684	0	22.393544096753672	32.83244904185903	-1.8042345780787579	1.917980190429491
